,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
106,101	11723	10301	25848	10107	10108	103281	10950	11155	119	12489	12174	10689	10347	11850	136	59865	11178	10108	11345	10347	57057	136	12865	10529	10464	10108	10105	11356	100	187	48595	15690	118	12041	21891	10135	15230	10114	57085	20442	26686	119	10117	12147	37759	11202	31419	19515	10301	14087	49307	13034	119	10117	11487	10114	20575	10124	29231	118	17421	11733	118	139	38850	11369	119	113	10345	29231	118	23896	118	25853	11166	114	102,,07C3055C9D02945C82951BF8CB981D09,,,,TopLevel,D3164C7FBCF2565DDF915B1B3AEFB1DC,1581955200,72885F52E04BFAEA827C7E187E0193B3,5954695,124,True,1239990124,00019DF4775E7CF0BB6D84B67D53048B,240,1254,False,1201476618,False,,,,
107,101	47989	22457	131	119	122	114	10167	10105	10180	15400	11544	14924	10105	13898	11121	13446	122	118	126	119	123	114	12550	10105	12469	126	13332	10108	10105	11366	117	10105	27817	11121	17233	10464	16586	10345	15306	119	124	114	11399	10105	19192	11366	117	10105	16542	11121	17233	123	10345	74139	18173	11598	13465	119	108	16349	11127	31746	11259	10288	102,CE611C6DAA6C7156A217913697FDB9FE,4262EE7BA7DD5DA7811BD923BB07509F,,,,TopLevel,D3164C7FBCF2565DDF915B1B3AEFB1DC,1581638054,B6C23E6A15C55C7AC60EAC86A86A3943,7051,296,False,1390672295,00019DF4775E7CF0BB6D84B67D53048B,240,1254,False,1201476618,False,1581644290.0,,,
108,101	24781	10393	10115	112	188	137	13270	11090	104953	112	187	11846	11393	11487	10590	18675	136	119	119	24153	14234	10924	117	10261	38302	11816	10114	12254	10271	10114	28639	12043	112	187	10751	13051	28157	10107	119	119	119	113	66090	11406	137	25470	10157	47371	10115	32312	114	14120	131	120	120	188	119	11170	120	10282	10575	10686	11273	10477	13034	11274	11211	10147	102,,CE34983731269FB33F987C695C9071EA,Photo	Photo	Photo	Photo,,,TopLevel,D3164C7FBCF2565DDF915B1B3AEFB1DC,1582064151,3FC2C444B875BBF89EF42A0BBD26DE5C,8540529,5717,True,1229182772,00019DF4775E7CF0BB6D84B67D53048B,240,1254,False,1201476618,False,,,,
109,101	146	100	181	169	78006	10142	169	15198	18379	10169	78254	22528	102,,32D94A49AB081FCF26CB683A0C0FE464,,,,TopLevel,D3164C7FBCF2565DDF915B1B3AEFB1DC,1582099426,953E391B787F1B178E8056D99898FF27,529,454,False,1369441998,0001ACFB7F487DF6D5617D71D08BC720,225,193,False,1363676592,True,,,,
110,101	56898	137	10628	16441	95991	10567	131	154	62330	10107	10104	10119	36664	10104	34599	10317	10133	11403	22659	102,,3F4827862DFC06B404CA3ADB0146101F,,,,Retweet,06D61DCBBE938971E1EA0C38BD9B5446,1581997771,2FDD9564D28D1763BE903AAA6FCCBEDC,409,419,False,1459912087,0001B5749E5C82B04F8086BE5E29423C,263,548,False,1499535589,False,,1581998240.0,,
111,101	162	10183	18278	113	10402	14828	45632	114	15449	13386	14222	10403	62330	10107	10104	10121	33282	10113	15988	119	119	119	100	14120	131	120	120	188	119	11170	120	189	88592	11703	13034	10729	12674	16119	102,,DAD928C7E507E680646926AE5F8667F7,,8C1DB17B8BE41B316E699F736B2195F6,E621505856080A1124A0AF8D4B04AA0D,TopLevel,06D61DCBBE938971E1EA0C38BD9B5446,1581710508,1D469DB8B4B5BF6B2E9DFC792821E82A,1873261,679,True,1263122495,0001C018C776F20D40163B6749AA91B4,113,277,False,1556749647,False,,,,
112,101	56898	137	13308	11733	10165	10129	131	11417	110	10108	10435	25069	21528	10114	12888	109898	10106	10105	10211	76484	10269	10426	23626	119	15704	10919	110	10108	19626	21528	16205	25903	43662	10107	10142	11426	100	102,,7945157193F029DF2031A9E76B1DB3C4,,,,Retweet,D3164C7FBCF2565DDF915B1B3AEFB1DC,1581569306,4AA34F2A195D1524755A1ECB2D261772,13258765,1094,True,1228174950,0001C13C3F78B588489D8E6935673FEF,177,433,False,1463595443,False,,,,
113,101	56898	137	16690	11274	38274	131	10167	10287	26036	117	137	13999	14703	11889	11019	169	12558	12452	27896	10108	22329	10319	10684	33439	14982	39608	119	119	119	22329	10124	182	100	102,,BAF4471B4C6C29146733921B481595F4,,,,Retweet,D3164C7FBCF2565DDF915B1B3AEFB1DC,1582055918,8366347FF780E359A5F672C08E66BD49,1238736,7101,True,1384637463,0001C13C3F78B588489D8E6935673FEF,179,435,False,1463595443,False,,,,
114,101	50133	10115	100	188	84630	146	75980	22094	146	100	181	10105	11005	72453	171	27863	10115	117	10473	10833	12172	11850	10464	10108	15127	61565	10380	16542	102,,6424CF81E2B920C95D09A98AB6CBEDFE,,,,Quote,D3164C7FBCF2565DDF915B1B3AEFB1DC,1582072144,A505B3B6053B31853A14C75A763F6125,1193,2527,False,1529427209,0001C1D1BF8DEAB1AD6167D25A1AB11A,380,363,False,1496628373,True,,,,
115,101	146	100	181	59232	171	10908	10230	13448	11858	119	40512	21885	10124	71020	71020	71020	41525	77836	102,,C9B9561DCF5C2F6F8C39A512D79FC7D7,,,,TopLevel,D3164C7FBCF2565DDF915B1B3AEFB1DC,1582108066,57A6C6EDAD97579C29176BF9F89158A7,14002,15006,False,1405006422,0001C1D1BF8DEAB1AD6167D25A1AB11A,379,361,False,1496628373,True,,,,1582115460.0
116,101	56898	137	94937	100230	10731	131	144	10240	10874	10410	110162	117	121	118	123	173	28149	16317	18001	100844	13386	11473	183	30409	11127	119	107431	169	50339	10321	13386	26142	117	51435	10138	169	10114	43774	10229	117	15114	10192	20720	117	190	13331	12372	174	10133	100	102,,34BF2A773A755C51262DBA3350C76A8A,,,,Retweet,ECED8A16BE2A5E8871FD55F4842F16B1,1581554361,2466FC2FE3EB00D2FDC9B5A164340BE3,200815,54,True,1225218468,0001C2543B7DFBEE344A6B5752202F91,0,51,False,1578789913,False,,,,
117,101	146	10392	30181	40905	10146	10114	14796	11299	10108	13028	10301	24376	48814	23254	83674	10108	10479	119	119	119	146	10149	10472	11131	10479	20442	19546	22102	10124	12381	10105	17627	119	119	119	11337	13028	18926	23254	10106	21227	10114	29846	136	102,,901DA781BBF80EB9D7F0F78276230054,,,,TopLevel,D3164C7FBCF2565DDF915B1B3AEFB1DC,1581682464,1B632A10AD2C5AF6E3B5523C2A682067,51574,31310,False,1342234172,0001C768B4425FB41A8A952E2622E6F6,1901,4985,False,1424462208,True,1581699887.0,,,
118,101	7596	1946	60421	111820	64184	15103	2165	4185	11592	16838	15802	69168	77802	2469	1911	52310	1882	119	1962	111787	14803	99623	10898	15355	22946	1881	15904	3820	12290	27849	56910	21462	85161	2165	4185	1966	22445	22445	37133	37339	15802	92789	11011	2075	2469	7238	4875	12199	15752	50524	100	100	1882	4331	12290	27849	56910	1881	4476	3740	1943	22946	18628	12236	25204	7911	1947	6453	5600	19202	24273	5010	27144	54670	18628	21451	100	100	113	132	100	114	119	119	1938	35574	15752	21462	85161	10759	4476	1939	11011	2075	1947	8595	1925	64126	12236	14803	111809	1881	6224	3446	1882	102,,3EC44D059154816ED8C8D7F439CCBEC6,,,,TopLevel,22C448FF81263D4BAF2A176145EE9EAD,1581560887,40909D10A939E48E107304155BD7C733,547,488,False,1474640118,0001DB057A33D4C7F14E846929E9F6EF,859,230,False,1479210853,True,,,,
119,101	86073	146	10134	10106	10490	19090	11222	28460	21849	17155	10421	49056	25920	10157	10111	10841	146	44040	10957	169	60280	16292	117	10261	59822	10911	10106	10105	32684	10111	12415	100	33254	100	10473	10841	10105	21849	61082	22151	10957	12277	10261	50005	14661	10261	12415	100	10192	100	102,,F7778073730C811DB30CE4C7FB6CD86A,,,,TopLevel,D3164C7FBCF2565DDF915B1B3AEFB1DC,1581784797,E870940A7D7D45E338C7F7EDCB279B65,298618,4975,True,1236746293,0001DBFCF58C5069CF30F25BEC2FC602,108,504,False,1213455431,False,,,,1581785584.0
120,101	9442	118751	8845	119205	14040	58931	15303	21555	9309	55358	9866	12605	26444	12605	119351	42769	10530	9442	21406	93200	12424	9594	41850	9524	11664	30005	25503	118671	9281	96279	118792	118671	12605	37004	12030	8867	9638	17730	21711	9524	119118	12965	102,,572F13B3D1396F7F9286C6D313BE43F6,,,,TopLevel,125C57F4FA6D4E110983FB11B52EFD4E,1581934524,C777F3FA9C770610C2F5458A4C5E7CEB,225,103,False,1551118599,0001DC8B26F67A0038E4AE547BCCFD13,88,930,False,1519298537,True,1581934573.0,,,1581934543.0
121,101	56898	137	11846	19282	33066	24883	10133	10729	131	9519	9519	60479	32537	9284	22333	12692	9708	119235	100	110589	36240	14120	131	120	120	188	119	11170	120	186	10731	19282	10112	11211	11369	10477	13034	11281	11733	102,,BAAFFF6D7610FD20D6A4EF3FF519B67F,Video,,,Retweet,125C57F4FA6D4E110983FB11B52EFD4E,1581675672,F8AA2E26C143F86205FB999F15578D50,5272,1049,False,1463191827,0001DC8B26F67A0038E4AE547BCCFD13,88,930,False,1519298537,False,,1581677721.0,,
122,101	56898	137	59227	45676	168	25470	10129	131	98199	119088	12965	9985	119238	14120	131	120	120	188	119	11170	120	13069	12352	11733	10858	10147	10929	12682	102,,E44A6AA1B3E4F6F25FCC3AEDF7864005,Video,,,Retweet,125C57F4FA6D4E110983FB11B52EFD4E,1582002989,77694ECB3046289FD1AC8F18200E5199,761,99,False,1488215844,0001DC8B26F67A0038E4AE547BCCFD13,88,930,False,1519298537,False,,,,
123,101	1890	1904	18628	19973	10898	15221	111795	111797	15221	37115	1891	119	119	100	119	1904	18628	19973	90230	10634	2481	5769	1912	15221	111795	111797	15221	10634	7177	2149	100	119	7755	1951	11312	16838	15802	11312	111806	113	529	31712	25363	114	119	119	14120	131	120	120	188	119	11170	120	100649	10477	12022	15417	11373	12674	10107	11274	10686	102,,22E4CBD926B4387A4679F662D2B0BDB0,,0A45AFE1E7B95EAAC3C7728699BFB042,97244AA053F8929403853658A2A18000,TopLevel,22C448FF81263D4BAF2A176145EE9EAD,1581565656,8615D73CB612BF0EDA6C356EFC055A55,32044,33905,False,1543031004,0001DE027B2700FF4A59FC800BAB893A,1668,1270,False,1462942757,True,,,,1581602348.0
124,101	25822	15774	71527	30123	29922	100	119	119	119	119	22678	53623	90557	10575	40714	10169	16138	10188	66215	106	14120	131	120	120	188	119	11170	120	122	12674	10759	38025	11274	11779	11703	11211	13966	102,,7CC8405B833A7CF9195353E3D84FC3CD,Photo,,,TopLevel,D3164C7FBCF2565DDF915B1B3AEFB1DC,1581776919,3DC7AAA3B5E122B81652546A51E23537,7146,2712,False,1491681960,0001DE027B2700FF4A59FC800BAB893A,1666,1266,False,1462942757,True,,,,
125,101	3601	3002	1980	4153	24382	11662	58657	11377	52923	11668	111816	11668	11312	5512	7215	12199	1881	4854	1962	19973	89052	22526	22946	30884	18825	61495	2783	14120	131	120	120	188	119	11170	120	169	11166	16822	14638	10477	10147	10884	11281	102,,EF25AB45BB645FB2A2007990E8D44730,Photo	Photo,,,TopLevel,22C448FF81263D4BAF2A176145EE9EAD,1581558336,670DD9403EA708CD41AD39930C00CAB5,811,113,False,1456575251,0001DE027B2700FF4A59FC800BAB893A,1668,1270,False,1462942757,True,,,,1581561237.0
126,101	17160	55112	10208	10855	11764	177	13457	14616	10160	137	51457	10325	100595	10884	119	10377	112	187	10590	31324	10105	43610	106	108	144	19779	14446	108	139	14985	10336	14120	131	120	120	188	119	11170	120	59791	20259	11490	10350	11274	56963	11403	102,CFADFAC8F99152330FDAC9B7A50CC4D0	44B79A381B48705B2C5B03904BDEBDAC,5CF1C6AD890F35F3C2742B8865515743,Photo,,,TopLevel,D3164C7FBCF2565DDF915B1B3AEFB1DC,1581939239,DD886797A16472474DB006D4A19BAF08,494519,496,True,1258819916,0001E61D73D8C55A88F9696826370331,2029,4280,False,1305539566,False,,,,1581958219.0
127,101	108	10728	14120	131	120	120	188	119	11170	120	10523	22394	10686	15774	10107	11733	11373	102,3BD41413C81F1A3A8BC478C5B1068971,FC7397CF184D2F73F3EE8AAEAFF51EF7,Photo	Photo,,,TopLevel,B9175601E87101A984A50F8A62A1C374,1581767467,72905CF593ED49FF3FD7AF98579800C2,70650,767,True,1283938807,0001E61D73D8C55A88F9696826370331,2029,4280,False,1305539566,False,,,,1581774698.0
128,101	102204	21328	24300	11991	118	46863	13328	37312	10107	131	10117	10893	10189	50807	10124	58081	29846	119	28669	10230	29846	10124	50399	119	30122	22500	119	16976	10271	10124	13301	10188	10105	10893	40414	10189	50807	119	10117	41525	11127	19471	10106	10105	22294	14982	10347	18058	119	10117	11545	14982	10347	11991	119	10117	13451	12931	14982	23806	15453	119	102,,0ADC46C27D4D0A421023D12194D669BA,,,,TopLevel,D3164C7FBCF2565DDF915B1B3AEFB1DC,1581693942,9605622BF908D204C87D12C4618B55DC,166306,5528,True,1318703368,0001E635BEE0829FEEED1E0054DF8868,301,678,False,1492760201,False,,,,1581745392.0
129,101	146	100	10323	14794	15652	169	10798	15498	45726	12015	11203	111	10392	10410	132	37013	16490	10350	11795	10108	75075	11084	12676	10106	10105	41525	11127	119	11696	100	10323	27997	10114	17791	16070	20182	10114	169	29162	46791	10173	10817	10689	148	67292	13034	10124	56044	119	11696	100	11639	10435	11170	30086	119	86481	10108	11345	73746	10106	10105	22294	119	11696	14819	11783	11816	10111	42254	169	12014	66666	106	102,,28D54AA4B5FCF18B6D95A9F633E9945F,,,,TopLevel,D3164C7FBCF2565DDF915B1B3AEFB1DC,1581612134,5AB7951B046D628D003555E0B45CCD07,1233555,679,True,1239635865,0001E635BEE0829FEEED1E0054DF8868,301,678,False,1492760201,False,,,,1581661924.0
130,101	10293	10147	61828	10133	10894	11850	169	12307	102,,6A34DE61C53B91FED64D32F2F36734C1,,,,Quote,D3164C7FBCF2565DDF915B1B3AEFB1DC,1581712575,853BAFFB474314A83AC632DD5B015C43,2852,2740,False,1551194846,0001E635BEE0829FEEED1E0054DF8868,301,678,False,1492760201,True,1581716100.0,,,1581716100.0
131,101	56898	137	12854	11274	38961	131	15380	146	17038	11639	11039	10245	10105	41525	11127	136	10657	119	29846	11337	21964	14301	11152	11940	113	146	50725	106	114	117	10473	10261	11337	21964	17155	169	17231	118	17034	63378	10248	100	102,,887F19957E674051C19D1737B006DD62,,,,Retweet,D3164C7FBCF2565DDF915B1B3AEFB1DC,1581638596,E96D9420A1B43C45F9ED975EC652B985,8178,8920,False,1246969089,0001E635BEE0829FEEED1E0054DF8868,301,678,False,1492760201,True,,,,1581639962.0
132,101	10313	17099	10817	30386	106788	10336	10106	11212	10142	41256	24428	10114	32099	72337	119	13072	31042	21937	15034	10261	10134	22497	11639	98974	10230	10114	169	14880	12219	33070	10841	10261	12153	10105	36067	118	30550	10336	21264	85505	117	18071	10114	26574	45959	14866	21784	119	14120	131	120	120	188	119	11170	120	129	11403	11259	10305	10174	11211	10418	10237	10759	10731	102,,9373B7E029F5020DAC420E3AA7B25D05,,AEB001E1E3CA5956E65FE504D33EFA85,A9ABA1004E1832B076EB9E8E3C7C5031,TopLevel,D3164C7FBCF2565DDF915B1B3AEFB1DC,1581892800,5797DB6D026552596E657D49B408CC97,678925,878,True,1238589948,0001E635BEE0829FEEED1E0054DF8868,301,678,False,1492760201,False,,1581893620.0,1581893620.0,1581893620.0
133,101	56898	137	144	23760	11733	11759	131	11154	10124	169	25754	10877	108	122	10138	14120	131	120	120	188	119	11170	120	125	13034	16074	11310	10305	10929	10157	11733	102,96E658BBA6EA93D679905E0FA2DF1E5D,DD74E7B2C186C117BA8949D3CDF0A575,Photo,,,Retweet,D3164C7FBCF2565DDF915B1B3AEFB1DC,1582082785,A6F55AF3DD91B77CD6E94589FF02E4AB,129529,131715,False,1233961540,0001E635BEE0829FEEED1E0054DF8868,299,682,False,1492760201,True,,,,
134,101	56898	137	58537	10237	10858	94896	131	10117	19707	10108	10105	63831	11337	10104	63592	10135	14796	23590	10111	35024	10105	20399	10124	20006	10948	11426	119	32935	11165	29611	10741	100	102,,E51AFA37D2AC22900152F4D4140CFFFA,,,,Retweet,D3164C7FBCF2565DDF915B1B3AEFB1DC,1582010091,91739A2F0923FF46E1FBEE37F3D49EDA,14503,14673,False,1257516229,0001E635BEE0829FEEED1E0054DF8868,301,678,False,1492760201,True,,,,
135,101	56898	137	80580	168	23639	97080	131	146	50725	10105	137	87261	10738	55911	10107	10741	10474	30049	10230	13416	10114	51600	10105	41205	10108	23103	26342	10111	10114	33253	44841	10114	169	15300	30518	10116	100	102,,FD137810DC85E9DAA624F03F4FC854FD,,,,Retweet,D3164C7FBCF2565DDF915B1B3AEFB1DC,1581694908,9B43744D5631497F6E80F9E17040BEAE,2602,2875,False,1452877342,0001E635BEE0829FEEED1E0054DF8868,289,661,False,1492760201,True,,,,
136,101	10276	90426	9176	52015	119153	9880	50248	119	9654	11287	9315	12310	21711	198	198	198	198	119	119	108	9039	48653	15184	108	151	62674	32995	119	108	9188	108	71033	11537	108	9764	36553	12310	108	75416	34065	11281	108	9315	12310	14120	131	120	120	188	119	11170	120	169	10929	10240	11166	11127	10115	10759	11259	10759	10112	102,8C026A0696D7DC449CAC79199E1F34B1	2D355BBE5CDC7B3F8BD10CCB09DEAE55	522941E7DD00BB4690FE01956C93AE14	D7A13B051FABEB04AA619527CC6EBE70	100FFC76606DEAB7BCBCEA4F13F1CB06	4EE6A64F2503BB4709DA46408D276368	136A90F630B4ACC04856C391921D6158,FF7CC71BD73C9F1B3BFF4CD03F0E850C,Photo	Photo,,,TopLevel,125C57F4FA6D4E110983FB11B52EFD4E,1581665941,59EE379AE12A09056A4E5F9E9C96867C,3657,1,False,1540912469,0001E7E34DFF1C3FD006B6AF4826FB63,0,428,False,1563982523,False,,,,1581669607.0
137,101	47071	12962	112	118	112	119	35060	12396	11403	119	10854	28304	119	51435	10138	169	12656	10121	87677	26142	183	120	119	69342	11517	11403	154	62674	69342	11517	11403	102,,01C054471CB6EB95CEF6655597D00D77,,,,TopLevel,ECED8A16BE2A5E8871FD55F4842F16B1,1582095975,CD2E776E71DE756D774CFFFF5714BF1E,1481325,529,True,1283558544,0001EBF317B591A345808920EF04C442,216,289,False,1358649257,False,,,,
138,101	10799	11710	107781	73495	13820	11945	34546	11850	169	15045	10320	11263	19918	10165	10106	46965	10479	11367	112	188	27207	15774	10160	20442	12541	21885	119	102,,7A4C5E2F82C24615829E120CD1FA43DA,,,,TopLevel,D3164C7FBCF2565DDF915B1B3AEFB1DC,1581909494,0E385E62FBF55C73F191E6E2439C5497,1353345,667,True,1237316972,0001F2D9755A4A71C8CE454538F40D5C,229,336,False,1574797719,False,,1581911561.0,,1581911561.0
139,101	2043	12230	47157	15464	1881	1913	27058	16923	13894	13894	13894	10055	119	2053	21462	22396	108247	1881	124	26554	5755	10055	1910	37133	12236	103305	89744	111791	15221	53106	10055	10055	102,,2C2A7341E8CEB3047729DCB70E0B3CA7,,,,TopLevel,22C448FF81263D4BAF2A176145EE9EAD,1581660804,3C4DAC2E7FBCCCB8D76B067136C60FB5,4727,44,False,1344376154,0001F95169197392CF32F43725BF989A,44,46,False,1379295955,False,,,,1581661140.0
140,101	100	100	10189	112	187	101701	10112	14120	131	120	120	188	119	11170	120	128	10174	11273	10162	11305	12022	11703	10350	14703	10575	102,,80FEC9DA0568BCA5E217BE4EB0DCEFF5,,4F8B4505E5DD2EA51C7A32B02C1A8E44,D151F7A4EAA7359747D0663582BB8AF7,TopLevel,D3164C7FBCF2565DDF915B1B3AEFB1DC,1581884760,12F18ACCF2211E2232F5C676D61C73C8,1562,316,False,1404388571,0001FB86DB22DE072DA1C922FA52417D,33735,476,False,1251745108,True,,,,
141,101	45679	44660	87175	10793	12105	10136	11342	11015	82394	11759	11957	172	10500	10392	10174	102,,D1819A5FE7DD98EDED51C64887170C00,,,,TopLevel,4DC22C3F31C5C43721E6B5815A595ED6,1581807370,1088AA4D385DF72B7868626D268A2541,3206,2869,False,1572281538,0002093EC083025162B5D4BB25B98E06,712,559,False,1569348217,True,,,,1581842646.0
142,101	162	32002	11369	26956	10731	71033	32002	11369	14703	145	42031	106	106	106	26956	10731	71033	32002	11369	14703	58573	85771	49351	11403	97126	118	14120	131	120	120	188	119	11170	120	29551	37079	15417	11537	34691	10457	11273	102,,2886644174952C9F973EAD4C79F9E8CF,Photo,,,TopLevel,D3164C7FBCF2565DDF915B1B3AEFB1DC,1581809167,32D757B9EF55A350AE16A633E354F4D8,1716,1893,False,1556928230,00020AF5403182B69B77556F21E967F2,1434,2245,False,1560482784,True,,1581813549.0,1581813549.0,1581813549.0
143,101	1923	89744	25204	61495	22627	6715	7220	1939	2253	1938	7168	1907	10634	10083	119	119	44795	10797	11403	11037	12236	101628	21451	37133	18628	56910	18825	47359	13894	22946	119	119	1923	89744	25204	61495	102,,E5DABB3B136C4582ACCBB3899FC852D4,,,,TopLevel,22C448FF81263D4BAF2A176145EE9EAD,1582153688,03099D17831AE3E246566616C3EB90A3,993,1474,False,1296483377,00020D42885CF0B4E5AB0968E1D3DFC8,333,381,False,1551550730,True,1582153867.0,,,
144,101	29017	19353	119	14600	30397	16667	34465	10107	10105	11104	10108	10105	11457	117	11951	100	22469	10347	12839	12141	10114	23867	10169	13028	11152	10108	10485	27362	17850	10111	82467	10142	169	18322	16711	10142	10435	119	15883	10155	119	108	71020	11090	12022	102,C4A15B397C0BF9E1640DE650A5239CAA,D8C3A1095BEA7CE1E422B082E4AC02E2,,,,TopLevel,D3164C7FBCF2565DDF915B1B3AEFB1DC,1581901501,0FD7DCA426CAEE3566E2ABC59CF04447,3370762,735,True,1237941727,00020DF34D5A3AC06A9309F093E20CAA,528,308,False,1358024554,False,,,,1581902935.0
145,101	34958	27435	117	33254	10183	10547	15249	14184	10121	11573	22889	10107	47040	119	59351	31119	16419	13386	51933	10110	13055	11491	117	60344	62512	15289	75166	10107	95761	193	53056	10310	10119	14445	10543	13077	39801	10104	10406	10121	10549	10181	10310	119	12845	29347	13386	53796	10611	10110	14382	117	54910	13386	10110	10121	22536	49403	10493	35211	119	69998	12390	63856	119	102,,A4A0CBF811F57B1C73225DE2C4D84D12,,,,TopLevel,06D61DCBBE938971E1EA0C38BD9B5446,1581931816,F4F3EBB12F41FDDCF631B05EE4BA5277,3038179,99,True,1264775503,0002158BCA6C7B76C47372532C5F57E0,189,484,False,1402350301,False,,,,
146,101	56898	137	10190	46128	51818	10245	60493	131	11065	100	10323	10590	10879	35630	44357	10155	40214	19088	119	14516	10894	13028	21528	37023	10105	74437	10146	153	62146	32612	136	108	71020	11090	12022	22650	22650	108	10657	11274	32782	10165	102,44F25D78D66EC42141B05A286BB7D06C	5221D21212F7756223823892DBE87090,DC27F476D76A7A8F29E12284F82998A2,,,,Retweet,D3164C7FBCF2565DDF915B1B3AEFB1DC,1581936826,B0C54218D6C4D3B51D701E49A76E1C35,3389,699,False,1544491483,00021A4DA919603D8D1719C5D19C820B,58,341,False,1232823009,False,,,,
147,101	71203	11090	160	58132	10738	136	136	136	136	25067	32071	12396	49307	29833	24707	42424	39999	10858	11733	136	136	136	113	10142	122	39486	114	102,,66F35B28351433DF92AD64FECB57BD44,,,,TopLevel,D3164C7FBCF2565DDF915B1B3AEFB1DC,1581803455,5BEEA89113A0596DC222F22A25615188,8233,645,False,1494730660,00021D994E63B56A5974E60AA8F8A48D,26,75,False,1473168022,False,,,,
148,101	10313	10224	83836	20191	118	12857	97228	16342	58170	11729	17333	18570	10123	11098	10114	15553	120	130	119	119	119	138	31214	19706	16988	18939	10341	10142	10105	39466	136	119	119	108	29088	10731	10477	27128	11490	14120	131	120	120	188	119	11170	120	154	12674	11447	10575	11517	11090	10174	10115	11733	10237	102,FA0EC0C0292E5A896751A5EB937FE19C,8F8CF3B3F6661356D031A37F1C54DD6A,Photo,,,TopLevel,D3164C7FBCF2565DDF915B1B3AEFB1DC,1581654751,66846A5601DA7109AEA9A39B753D6524,9089365,561,True,1280147561,00022282CD08C5480183EC64322A979C,110,71,False,1470413777,False,,,,
149,101	56898	137	18082	11517	10350	10731	19777	10738	13966	131	119	137	153	62146	32612	25266	10105	24912	10114	11572	14179	26482	15629	119	10167	10434	117	146	20890	23392	10105	71020	52188	13968	10106	10105	11545	10114	17767	17446	10261	10415	100	102,,9EDDADDE25E42A63069B215FBEBB8452,,,,Retweet,D3164C7FBCF2565DDF915B1B3AEFB1DC,1581826535,C6758D692A850E4C67B2763B66D1CFA8,72102385,47,True,1235915198,00022282CD08C5480183EC64322A979C,111,72,False,1470413777,False,,,,
150,101	10915	10908	38078	28615	169	15230	10114	10119	64312	117	17611	119	119	119	119	119	13924	10531	10111	10798	10160	131	119	14120	131	120	120	188	119	11170	120	74727	108880	10729	11259	10874	13966	40952	14120	131	120	120	188	119	11170	120	105481	10738	55852	11281	11211	11733	10305	15417	102,,3311EBAFA00DE438A7500BC7960ECB7A,Video,314765545B9170FD65FA171B1D7DC01F,87B907BD5AAF7A2C881857C5E885E37A,TopLevel,D3164C7FBCF2565DDF915B1B3AEFB1DC,1582152408,F34BC1AB77244C562446F488A69E4F2E,34136,1657,False,1525883370,0002262502576AA4E342B3DDFF01DB9E,248,234,False,1506381722,False,,,,1582154976.0
151,101	10747	75980	10157	137	12729	10115	71843	50090	10174	10124	10380	11005	72453	28149	19308	119	119	119	146	71027	10336	10226	51604	119	119	119	29922	19626	10160	14120	131	120	120	188	119	11170	120	139	10107	11373	11703	11537	10216	10874	11447	10237	10345	14120	131	120	120	188	119	11170	120	128	14703	10477	14703	16299	10115	90426	11011	119	119	108	76456	18239	108	21766	18666	14120	131	120	120	188	119	11170	120	172	83452	29445	10157	11447	11373	11211	102,CEF9721FA55D4C0B521FF5B836BD8D26	F7FCA70129F34E172FAE7E184F963985,45B8807CE33DCAD1BCC013867B14AF86,Video,0C23965104A7554CAC32839EA3F532F9	8F540367FDEF70D312D8FB5A0A9A475A,4B5FA0F0EFEDCCB156CA6647E89042F6	87B907BD5AAF7A2C881857C5E885E37A,TopLevel,D3164C7FBCF2565DDF915B1B3AEFB1DC,1582001234,2534792EDD0F7D10BDE8CE7ABB7EC6C0,203869,6012,False,1236441251,0002262502576AA4E342B3DDFF01DB9E,248,234,False,1506381722,False,,,,1582003401.0
152,101	100393	13028	13574	15127	58490	136	119	119	108	17791	81502	108	29435	13527	19478	108	22185	55170	10174	108	76456	18239	108	16008	13264	11290	119	119	14120	131	120	120	188	119	11170	120	188	11211	12022	10107	90800	10237	90426	10162	14120	131	120	120	188	119	11170	120	154	93252	10112	11403	11259	108710	66014	102,FC5B7316EB354E1AAB479EF5C15274E0	90C8FFA0CED9E9506C5F4183DA66ABD8	339568F84B3D534AC72A925804546145	CEF9721FA55D4C0B521FF5B836BD8D26	CB77EDA86932BC14E225F91692E590ED,B3FF74242FCF32A3387A6E54A0D84CE4,Video,C3DEF6A9A325F2D413A34001F8335215,4B5FA0F0EFEDCCB156CA6647E89042F6,TopLevel,D3164C7FBCF2565DDF915B1B3AEFB1DC,1581818448,AC6B98FE643A3E434C3E2563413ABEEB,157415,3317,False,1240099665,0002262502576AA4E342B3DDFF01DB9E,248,234,False,1506381722,True,,,,1581827019.0
